customer_id,customer_name,email,phone,customer_segment,customer_country,customer_city,customer_region,signup_date
CUST100327,Sarah Perez,sarah.perez366@outlook.com,431-916-7492,Small Business,United States,Chicago,North America,2024-12-15
CUST100329,Cory Hoffman,cory.hoffman458@yahoo.com,374-356-3454,Corporate,United States,Houston,North America,2023-08-12
CUST100331,Brittany Gutierrez,brittany.gutierrez377@icloud.com,,Consumer,Canada,,North America,2023-11-25
CUST100332,Michael Adams,michael.adams310@gmail.com,001-558-916-6917x76680,Consumer,United Kingdom,London,Europe,2025-12-02
CUST100333,Jacob Ruiz,jacob.ruiz577@icloud.com,001-628-754-7744,Consumer,United States,Chicago,North America,2023-12-13
CUST100334,Larry White,larry.white170@gmail.com,719.899.8182x89392,Consumer,United States,Los Angeles,North America,2024-06-11
CUST100335,Melissa Nichols,melissa.nichols908@outlook.com,+1-719-760-0234x18661,Corporate,United Kingdom,London,Europe,2024-07-15
CUST100336,Gabriel Vaughn,gabriel.vaughn644@outlook.com,+1-410-285-9646x513,Consumer,United Kingdom,Birmingham,Europe,2024-10-07
CUST100337,Robin Snow,robin.snow443@icloud.com,001-447-583-2697x0084,Consumer,United States,Houston,North America,2024-02-07
CUST100339,Charles Scott,charles.scott964@icloud.com,,Corporate,United Kingdom,Birmingham,Europe,2024-01-07
CUST100340,Joshua Warner,joshua.warner439@icloud.com,001-803-632-9546,Consumer,United States,Chicago,North America,2026-03-17
CUST100343,Aaron Smith,aaron.smith395@outlook.com,442.398.8197x11816,Small Business,United States,Chicago,North America,2025-03-04
CUST100344,Luis Miller,luis.miller535@yahoo.com,001-430-691-6935x6142,Consumer,United States,Houston,North America,2024-01-23
CUST100345,Michael Mercer,michael.mercer37@icloud.com,674.822.7038,Consumer,United States,Houston,North America,2023-08-15
CUST100346,Kyle Stone,kyle.stone901@outlook.com,001-422-480-4425x95465,Consumer,United States,Houston,North America,2023-11-29
CUST100348,Randy Maldonado,randy.maldonado634@outlook.com,(925)597-4194x727,Corporate,United States,Los Angeles,North America,2026-03-27
CUST100349,Billy Hardy,billy.hardy931@gmail.com,774.235.2627x47253,Consumer,United Kingdom,London,Europe,2025-03-21
CUST100350,Evan Adams,evan.adams662@gmail.com,+1-759-397-7060x0866,Consumer,United States,Chicago,North America,2026-03-25
CUST100351,Andre Taylor,andre.taylor616@outlook.com,7927210618,Consumer,Germany,Hamburg,Europe,2024-06-16
CUST100355,Robert Davidson,robert.davidson922@yahoo.com,+1-659-816-7399x9986,Consumer,United States,Houston,North America,2024-03-20
CUST100356,Lisa Harrell,lisa.harrell208@icloud.com,+1-796-714-1167,Corporate,United States,Los Angeles,North America,2023-12-09
CUST100357,Michael Oliver,michael.oliver358@outlook.com,355-652-9485x52348,Consumer,Canada,Vancouver,North America,2024-05-03
CUST100358,Kristy Nichols,kristy.nichols786@gmail.com,8364830170,Consumer,United States,Chicago,North America,2023-07-07
CUST100360,Amy Romero,amy.romero962@gmail.com,+1-286-612-0811x9859,Consumer,United Kingdom,Birmingham,Europe,2026-04-30
CUST100362,Danielle Nelson,danielle.nelson388@icloud.com,+1-937-548-8256x59924,Consumer,United Kingdom,Birmingham,Europe,2024-01-03
CUST100363,Kara Powell,kara.powell789@gmail.com,(978)932-7697x76793,Consumer,United Kingdom,Manchester,Europe,2025-12-18
CUST100364,James Pena,james.pena264@gmail.com,+1-290-987-2563x47445,Corporate,Germany,Munich,Europe,2024-11-01
CUST100365,Kimberly Anthony,kimberly.anthony380@gmail.com,(784)458-0681,Consumer,Canada,Montreal,North America,2024-12-31
CUST100366,Melinda Johnson,melinda.johnson565@icloud.com,939.217.6918x340,Consumer,United States,Los Angeles,North America,2026-06-03
CUST100368,Brenda Koch,brenda.koch969@yahoo.com,3282281990,Consumer,United States,Los Angeles,North America,2024-09-17
CUST100370,Stephen Moore,stephen.moore832@yahoo.com,,Consumer,United States,Houston,North America,2025-12-06
CUST100373,Rebecca Munoz,rebecca.munoz199@outlook.com,(883)638-1370,Small Business,United States,Chicago,North America,2024-11-26
CUST100374,Tristan Gillespie,tristan.gillespie67@gmail.com,001-475-610-1291x720,Corporate,United States,Houston,North America,2024-01-09
CUST100375,Jamie Hoffman,jamie.hoffman583@gmail.com,697-456-3315x7534,Consumer,United States,Chicago,North America,2025-01-04
CUST100376,Julia Maxwell,julia.maxwell85@outlook.com,(285)436-3511,Consumer,United States,New York,North America,2025-05-07
CUST100378,Larry Brown,larry.brown732@icloud.com,+1-972-240-1775x3470,Corporate,Canada,Montreal,North America,2024-08-02
CUST100379,Andrew Padilla,andrew.padilla514@gmail.com,001-347-544-4223,Corporate,United Kingdom,London,Europe,2024-06-17
CUST100381,Jordan Kelly,jordan.kelly971@gmail.com,(811)801-9553x994,Consumer,Germany,Hamburg,Europe,2025-04-16
CUST100382,William Stout,william.stout673@icloud.com,,Consumer,United Kingdom,Manchester,Europe,2023-12-15
CUST100383,Rebekah Weiss,rebekah.weiss306@yahoo.com,+1-337-590-0614,Consumer,Australia,Melbourne,Oceania,2024-10-22
CUST100385,Heather Moore,heather.moore574@yahoo.com,(707)360-5629,Consumer,United States,Houston,North America,2024-02-11
CUST100387,Hannah Sandoval,hannah.sandoval144@yahoo.com,001-468-640-3853x9649,Consumer,Canada,Vancouver,North America,2023-07-12
CUST100388,Patricia Brown MD,patricia.md189@yahoo.com,791.852.4107,Consumer,United States,Los Angeles,North America,2025-08-10
CUST100389,Edward Cabrera,edward.cabrera686@gmail.com,469.844.7532,Consumer,United States,Houston,North America,2025-01-08
CUST100390,Michael Reid,michael.reid218@outlook.com,+1-678-953-3989x17003,Consumer,United States,,North America,2025-10-30
CUST100391,Amy Nunez,amy.nunez864@gmail.com,272.469.8917x214,Consumer,Canada,Vancouver,North America,2025-02-08
CUST100393,Mr. Michael Hester,mr.hester827@outlook.com,922-569-1159x456,Consumer,Australia,Brisbane,Oceania,2023-12-08
CUST100394,Steven Reyes,steven.reyes2@gmail.com,,Corporate,United States,Chicago,North America,2023-12-27
CUST100396,George Booker,george.booker903@gmail.com,229-572-4970x8558,Corporate,United Kingdom,London,Europe,2024-08-23
CUST100397,Rachel Murray,rachel.murray930@gmail.com,848-985-7906,Consumer,United States,Houston,North America,2023-06-19
CUST100398,Johnathan Mejia,johnathan.mejia594@yahoo.com,+1-658-403-6056,Consumer,United States,Chicago,North America,2025-12-06
CUST100400,Laura Mcintosh,laura.mcintosh99@yahoo.com,001-277-331-1702,Consumer,Germany,Hamburg,Europe,2024-08-09
CUST100401,Brittany Bennett,brittany.bennett70@icloud.com,(742)760-5231x76108,Consumer,Australia,Brisbane,Oceania,2023-12-01
CUST100402,Alexander Jones,alexander.jones673@gmail.com,001-357-487-0852,Small Business,Canada,Montreal,North America,2024-03-28
CUST100405,Samantha Arroyo,samantha.arroyo914@gmail.com,001-294-303-3618x775,Corporate,United States,Houston,North America,2023-09-25
CUST100406,James Schultz,james.schultz975@outlook.com,(535)733-1548,Consumer,United States,New York,North America,2025-03-13
CUST100408,Aaron Lara,aaron.lara795@icloud.com,591-405-8972x383,Consumer,United States,Chicago,North America,2023-10-29
CUST100410,Reginald Walls,reginald.walls985@gmail.com,+1-686-857-5884,Consumer,Australia,Melbourne,Oceania,2024-06-14
CUST100411,Casey Richards,casey.richards544@gmail.com,929.937.6520,Corporate,United States,Los Angeles,North America,2025-08-21
CUST100413,Misty Graves,misty.graves985@gmail.com,+1-350-538-9785x7231,Consumer,United States,Los Angeles,North America,2024-03-24
CUST100415,Richard Wilson,richard.wilson815@yahoo.com,674-919-9530,Corporate,United States,Houston,North America,2024-04-20
CUST100416,Jasmine Castro,jasmine.castro616@icloud.com,465.863.8317,Consumer,Australia,Brisbane,Oceania,2024-05-10
CUST100418,Adam Moses,adam.moses658@outlook.com,(383)829-1334x05455,Consumer,Germany,Berlin,Europe,2025-04-21
CUST100419,Donald Perry,donald.perry399@icloud.com,,Consumer,United States,,North America,2025-04-27
CUST100421,Joseph West,joseph.west885@yahoo.com,539.240.6295x43147,Corporate,United States,Chicago,North America,2024-09-14
CUST100422,Jennifer Jackson,jennifer.jackson614@gmail.com,,Consumer,United States,Los Angeles,North America,2024-08-03
CUST100424,Heather Hernandez,heather.hernandez800@yahoo.com,681.579.3089x8282,Consumer,United States,Chicago,North America,2023-08-07
CUST100425,Sarah Norman,sarah.norman230@icloud.com,4048950980,Consumer,United States,Chicago,North America,2023-12-05
CUST100426,Monique Rogers,monique.rogers829@outlook.com,,Consumer,United States,Los Angeles,North America,2023-12-03
CUST100427,David Bailey,david.bailey924@gmail.com,+1-250-378-6476x745,Consumer,United States,Los Angeles,North America,2025-08-14
CUST100429,David Gonzalez,david.gonzalez294@gmail.com,+1-371-886-1549x3866,Corporate,United States,Houston,North America,2023-08-24
CUST100430,Kimberly Gonzalez,kimberly.gonzalez374@icloud.com,808.671.1199x73847,Consumer,United States,New York,,2024-01-04
CUST100432,Jeanne Gonzalez,jeanne.gonzalez964@yahoo.com,9415002223,Corporate,United States,Chicago,North America,2023-06-02
CUST100433,Angela Hartman,angela.hartman320@yahoo.com,,Consumer,United Kingdom,London,Europe,2026-02-08
CUST100434,Paul Reyes,paul.reyes976@gmail.com,370.930.4323x3874,Small Business,Canada,Toronto,North America,2025-09-22
CUST100438,Mrs. Sara Perez,mrs.perez657@yahoo.com,355-853-4954x6878,Corporate,United States,Houston,North America,2024-08-30
CUST100439,Hannah Nichols,hannah.nichols650@outlook.com,001-884-523-3555,Consumer,United States,Chicago,North America,2024-07-16
CUST100440,Ronald Clark,ronald.clark997@gmail.com,(910)621-1494x3836,Corporate,United States,Chicago,North America,2024-07-19
CUST100441,Dylan Patrick,dylan.patrick180@icloud.com,8565760021,Small Business,Canada,Toronto,North America,2024-09-22
CUST100443,Anthony Poole,anthony.poole355@yahoo.com,+1-556-440-2158x013,Small Business,United States,Houston,North America,2024-03-21
CUST100444,Robert Frye,robert.frye417@gmail.com,(954)758-3636,Consumer,United Kingdom,London,Europe,2026-08-07
CUST100446,Danielle Clark,danielle.clark364@yahoo.com,786-869-2449x085,Corporate,United States,Chicago,North America,2025-05-07
CUST100449,Brandi Moran,brandi.moran25@yahoo.com,+1-906-341-2482,Consumer,United States,Houston,North America,2025-01-15
CUST100450,Aaron Martinez,aaron.martinez685@outlook.com,,Corporate,United States,New York,North America,2025-09-09
CUST100451,Phillip Gray,phillip.gray739@outlook.com,558.701.3020,Consumer,Germany,Hamburg,Europe,2024-01-26
CUST100453,Tammy Shaw,tammy.shaw634@yahoo.com,001-453-980-1050x2052,Corporate,United Kingdom,London,Europe,2025-03-22
CUST100454,Tracy Mack,tracy.mack644@gmail.com,224-399-5817,Small Business,United States,Los Angeles,North America,2023-06-09
CUST100455,Dillon Davis,dillon.davis490@yahoo.com,001-872-831-9696x878,Consumer,United States,Chicago,North America,2024-02-12
CUST100456,Beverly Hansen,beverly.hansen688@icloud.com,001-428-532-6188x751,Consumer,Canada,Vancouver,North America,2024-05-25
CUST100458,Kimberly Glass,kimberly.glass594@yahoo.com,+1-720-386-4494x770,Consumer,United States,New York,North America,2024-05-23
CUST100459,Anna Gregory,anna.gregory991@yahoo.com,3798160109,Consumer,United States,Chicago,North America,2024-05-28
CUST100460,Jay Alexander,jay.alexander887@icloud.com,214-890-0474,Consumer,United Kingdom,Manchester,Europe,2024-08-12
CUST100461,Linda Lee,linda.lee481@outlook.com,841.793.0776,Small Business,United States,Houston,North America,2024-05-02
CUST100462,Kelly Gonzalez,kelly.gonzalez742@outlook.com,254-706-6574x3474,Consumer,United States,Houston,North America,2023-10-29
CUST100463,Shawn Jarvis,shawn.jarvis252@icloud.com,551.630.9503,Consumer,Australia,Melbourne,Oceania,2024-09-16
CUST100465,Roy Thompson,roy.thompson84@icloud.com,,Corporate,United Kingdom,Birmingham,Europe,2024-04-28
CUST100466,Terry Mitchell,terry.mitchell471@gmail.com,+1-607-873-2796x812,Corporate,Australia,Brisbane,Oceania,2024-07-28
CUST100468,Jennifer Kaiser,jennifer.kaiser67@gmail.com,270.916.8225,Corporate,United Kingdom,Birmingham,Europe,2024-10-24
CUST100469,Sarah Lucas,sarah.lucas158@icloud.com,791.906.4843,Small Business,United Kingdom,Manchester,Europe,2026-01-31
CUST100470,Taylor Ruiz,taylor.ruiz555@gmail.com,978-913-8493,Consumer,United Kingdom,London,Europe,2023-08-09
CUST100473,Chase Lawrence,chase.lawrence505@icloud.com,911-948-8019x87584,Consumer,United Kingdom,London,Europe,2024-07-02
CUST100474,Diana Grimes,diana.grimes324@outlook.com,,Corporate,Germany,Berlin,Europe,2025-02-08
CUST100475,Patricia Perry,patricia.perry428@gmail.com,001-385-607-9233x6629,Corporate,Germany,Berlin,Europe,2024-09-26
CUST100478,Juan Walsh,juan.walsh717@yahoo.com,+1-528-265-3816x98716,Corporate,United States,Chicago,North America,2024-01-18
CUST100479,Kari Walters,kari.walters627@gmail.com,615-471-4975,Small Business,United States,New York,North America,2023-06-16
CUST100480,Jill Porter,jill.porter313@yahoo.com,690.755.6129x28845,Corporate,Germany,Berlin,Europe,2023-10-15
CUST100481,April Martin,april.martin317@outlook.com,001-962-566-6246x13096,Consumer,United States,Los Angeles,North America,2023-11-03
CUST100482,Daniel Kemp,daniel.kemp867@gmail.com,(714)826-5080x220,Corporate,United States,Chicago,North America,2024-04-30
CUST100483,Brian Stewart,brian.stewart389@outlook.com,329.349.2075x58320,Consumer,United States,Chicago,North America,2023-10-27
CUST100485,Lisa Johnson,lisa.johnson225@gmail.com,452-444-0097,Consumer,United Kingdom,London,Europe,2024-03-30
CUST100486,Mark Wilkins,mark.wilkins551@icloud.com,418.412.0105x2685,Corporate,United States,Los Angeles,North America,2025-01-22
CUST100487,Wayne Pierce,wayne.pierce503@outlook.com,257.676.6966,Corporate,United States,Chicago,North America,2024-01-15
CUST100489,Timothy Adams,timothy.adams740@icloud.com,+1-689-966-1142x96801,Consumer,United States,New York,North America,2024-01-29
CUST100490,Douglas Barber,,671.762.2993x89514,Consumer,United States,Los Angeles,North America,2024-02-29
CUST100491,Daniel Hill,daniel.hill790@yahoo.com,556-370-0568,Consumer,Germany,Munich,Europe,2024-06-06
CUST100492,Dr. Eric Russo,dr.russo481@yahoo.com,(794)252-1717x01595,Consumer,United States,Chicago,North America,2023-10-28
CUST100493,Samantha Jones,samantha.jones683@outlook.com,001-344-491-1078x17593,Consumer,Canada,Toronto,North America,2024-08-21
CUST100494,Timothy Villarreal,timothy.villarreal919@outlook.com,(209)566-4092,Corporate,United Kingdom,London,Europe,2025-04-14
CUST100496,Alyssa Stewart,alyssa.stewart691@gmail.com,001-363-321-2049x1758,Consumer,Germany,Hamburg,Europe,2024-11-30
CUST100497,Stacie Williams,stacie.williams995@gmail.com,(767)659-6175x1059,Consumer,United States,Los Angeles,North America,2024-11-07
CUST100498,Mary Salas,mary.salas173@icloud.com,001-908-398-1581x9895,Consumer,United Kingdom,London,Europe,2025-10-05
CUST100501,Derek Gonzalez,derek.gonzalez622@yahoo.com,001-472-300-3331,Corporate,United States,Houston,North America,2025-09-14
CUST100502,Victor Rogers,victor.rogers603@gmail.com,,Small Business,United States,New York,North America,2024-03-11
CUST100503,Miranda Robinson,miranda.robinson200@icloud.com,3854015183,Consumer,United Kingdom,London,Europe,2024-04-11
CUST100506,Phillip Miller,phillip.miller111@gmail.com,,Corporate,United States,Los Angeles,North America,2024-05-31
CUST100507,Amanda Rice,amanda.rice328@yahoo.com,(746)548-5966,Consumer,United Kingdom,Birmingham,Europe,2024-05-15
CUST100510,Christopher Cohen,christopher.cohen924@gmail.com,001-663-847-3262x157,Consumer,United States,Houston,North America,
CUST100511,Timothy Simmons,timothy.simmons137@outlook.com,248.515.3654,Consumer,United States,Chicago,North America,2024-07-24
CUST100515,Benjamin Fisher,benjamin.fisher647@gmail.com,+1-830-703-9226x91665,Corporate,United States,New York,North America,2024-11-04
CUST100516,Regina Crane,regina.crane309@icloud.com,(769)391-0968x236,Consumer,Germany,Berlin,Europe,2024-11-09
CUST100517,Kristy Pierce,kristy.pierce779@yahoo.com,942-683-7629x6091,Consumer,United Kingdom,London,Europe,2023-07-13
CUST100520,Ronnie Lowe,ronnie.lowe99@outlook.com,(722)243-8606x34449,Consumer,United States,Chicago,North America,
CUST100522,Deanna Collins,deanna.collins38@icloud.com,(337)942-8530,Consumer,United States,Houston,North America,2025-12-14
CUST100524,Crystal Wallace,crystal.wallace172@icloud.com,548.568.3702x752,Consumer,United States,Chicago,North America,2024-07-04
CUST100525,Tammy Horton,tammy.horton720@yahoo.com,001-665-565-2020x269,Corporate,United States,Houston,North America,2024-08-29
CUST100526,Janet Kim,janet.kim659@yahoo.com,001-899-517-3869x3103,Consumer,Canada,Toronto,North America,2025-06-20
CUST100527,Heather Glover,heather.glover640@yahoo.com,,Consumer,United States,Los Angeles,North America,2024-08-20
CUST100528,Paul Harmon,paul.harmon359@yahoo.com,(754)553-3289x9831,Consumer,United States,Chicago,North America,2023-05-17
CUST100529,Adrian Morgan,adrian.morgan650@outlook.com,794.989.9907x551,Corporate,Canada,Montreal,North America,2024-03-12
CUST100530,Rachel Berg,rachel.berg637@gmail.com,932.213.4268,Consumer,United States,Chicago,North America,2024-01-31
CUST100532,Maria Anderson DDS,maria.dds87@yahoo.com,898.444.3998x66161,Corporate,United Kingdom,Birmingham,Europe,2024-07-16
CUST100535,Kathy Andrews,kathy.andrews301@yahoo.com,001-435-507-3641x1782,Consumer,Germany,Berlin,Europe,2024-12-17
CUST100537,Julia Cline,julia.cline996@outlook.com,001-900-532-3642,Corporate,Australia,Melbourne,Oceania,2024-01-04
