order_id,customer_id,order_date,ship_date,delivery_date,customer_name,customer_segment,customer_country,customer_city,customer_region,order_status,total_items,unique_products,product_categories,subtotal,discount_amount,shipping_cost,tax_amount,total_order_value,profit,shipping_method,delivery_status,payment_method,payment_status,sales_channel,customer_acquisition_channel,campaign
ORD1000102,CUST110357,2025-08-13,2025-08-13,2025-08-15,Isabella Wright,Corporate,United States,Chicago,North America,Delivered,4,4,Sports & Outdoors,80.71,21.5,5.62,4.14,68.97,8.79,Standard,On Time,Debit Card,Paid,Website,Referral,
ORD1000103,CUST104975,2024-09-26,2024-09-26,2024-09-26,Matthew Clayton,Small Business,United Kingdom,London,Europe,Delivered,3,3,Grocery|Sports & Outdoors,123.13,0.0,23.29,24.63,171.05,40.66,Same-Day,On Time,Credit Card,Paid,Marketplace,Email Marketing,SPRING_LAUNCH25
ORD1000104,CUST114492,2026-02-07,2026-02-09,2026-02-11,Todd Murray,Corporate,Canada,Montreal,North America,Delivered,3,3,Grocery|Home & Kitchen,185.46,53.23,6.11,17.19,155.53,5.38,Standard,On Time,PAYPAL,Paid,Mobile App,Organic Search,
ORD1000105,CUST121279,2026-07-24,2026-07-25,,Laurie Hardy,Consumer,United Kingdom,Manchester,Europe,Shipped,3,1,Grocery|Electronics|Home & Kitchen,40.7,0.0,13.88,8.14,62.72,13.12,Express,In Transit,Credit Card,Paid,Marketplace,Direct,
ORD1000106,CUST100056,2025-06-11,2025-06-12,2025-06-15,Walter Hutchinson,Corporate,Germany,Berlin,Europe,Delivered,4,4,Apparel|Grocery,130.29,27.95,5.54,19.44,127.32,30.1,Standard,On Time,PayPal,Pending,Marketplace,Direct,
ORD1000107,CUST129488,2024-01-09,2024-01-10,2024-01-11,Anne Mcdonald,Consumer,United Kingdom,Birmingham,Europe,Delivered,3,2,Home & Kitchen|Electronics,108.57,0.0,14.75,21.71,145.03,38.79,Express,On Time,PayPal,Paid,Mobile App,Organic Search,
ORD1000108,CUST113447,2025-02-02,2025-02-02,2025-02-04,Donald Perez,Corporate,United States,Chicago,North America,Delivered,4,3,Apparel,101.05,12.94,17.91,6.17,112.19,23.72,Express,On Time,Debit Card,Paid,Marketplace,Paid Ads,
ORD1000109,CUST111525,2026-01-13,2026-01-13,2026-01-18,John French,Consumer,Canada,Toronto,North America,Delivered,7,7,Toys & Games,204.42,0.0,4.38,26.57,235.37,102.01,Economy,On Time,Debit Card,Paid,Marketplace,Paid Ads,
ORD1000110,CUST118745,2026-04-29,2026-04-30,2026-05-01,Brent Ortiz,Corporate,United States,Chicago,North America,Delivered,2,2,Sports & Outdoors|Beauty & Personal Care|Books,128.47,0.0,17.2,8.99,154.66,44.56,Express,On Time,PayPal,Paid,Marketplace,Organic Search,
ORD1000111,CUST101999,2024-09-03,2024-09-03,2024-09-04,Michael Brown,Consumer,United States,Chicago,North America,Delivered,1,1,Toys & Games|Home & Kitchen,27.74,0.0,12.61,1.94,42.29,13.41,Express,On Time,Credit Card,Paid,Mobile App,Organic Search,
ORD1000112,CUST131529,2025-05-18,2025-05-18,2025-05-26,Chris Kidd,Small Business,United States,Chicago,North America,Delivered,3,3,Sports & Outdoors|Home & Kitchen|Grocery,49.89,0.0,3.36,3.49,56.74,23.43,Economy,On Time,Credit Card,Paid,Mobile App,Paid Ads,SUMMER_SALE24
ORD1000113,CUST112852,2024-05-05,2024-05-05,2024-05-08,Matthew Olsen,Consumer,Germany,Munich,Europe,Delivered,4,2,Sports & Outdoors,33.42,7.4,7.32,4.94,38.28,7.32,Standard,Delayed,GIFT CARD,Paid,Website,Referral,
ORD1000114,CUST124019,2025-12-03,,,Sandra White,Consumer,United Kingdom,Manchester,Europe,Processing,2,2,Sports & Outdoors|Electronics|Books,40.49,0.0,5.67,8.1,54.26,18.17,Standard,Not Shipped,Credit Card,Paid,Mobile App,Organic Search,
ORD1000115,CUST113427,2026-07-11,2026-07-12,2026-07-14,Taylor Graham,Corporate,United States,Houston,North America,Returned,2,2,Sports & Outdoors,87.61,14.71,12.32,5.1,90.32,14.17,Express,Returned,Credit Card,Refunded,Social Media,Email Marketing,
ORD1000116,CUST112716,2024-06-06,2024-06-07,2024-06-08,Mrs. Penny Perez,Consumer,United States,Los Angeles,North America,Returned,3,2,Beauty & Personal Care|Toys & Games|Apparel,239.4,28.45,16.99,14.77,242.71,78.49,Express,Returned,Debit Card,Refunded,Website,Social Media,
ORD1000117,CUST107537,2024-04-18,2024-04-19,2024-04-24,Alexander Gross,Consumer,Canada,Toronto,North America,Returned,2,2,Apparel,49.45,0.0,6.86,6.43,62.74,16.36,Standard,Returned,Credit Card,Refunded,Mobile App,Paid Ads,
ORD1000118,CUST117931,2024-01-27,2024-01-28,2024-02-02,Alisha Sanchez,Consumer,United Kingdom,Manchester,Europe,Delivered,4,2,Beauty & Personal Care|Grocery|Sports & Outdoors,219.99,21.88,7.72,39.62,245.45,63.42,Standard,On Time,PayPal,Paid,Website,Referral,
ORD1000119,CUST110166,2026-08-18,2026-08-18,2026-08-22,Kathleen Lawrence,Small Business,United States,Los Angeles,North America,Returned,3,2,Books,94.52,26.12,4.32,4.79,77.51,14.1,Economy,Returned,Credit Card,Refunded,Website,Paid Ads,
ORD1000120,CUST106134,2025-09-05,,,Thomas Miller,Corporate,United Kingdom,Birmingham,Europe,Processing,5,5,Books,68.43,0.0,7.86,13.69,89.98,31.1,Standard,Not Shipped,PayPal,Paid,Website,Organic Search,
ORD1000121,CUST105814,2024-11-20,,,Andrea Nelson,Corporate,United States,Chicago,North America,Processing,3,2,Electronics,426.75,112.14,7.85,22.02,344.48,69.02,Standard,Not Shipped,Credit Card,Pending,Mobile App,Organic Search,
ORD1000122,CUST108059,2025-11-06,2025-11-06,2025-11-08,Frederick Holland,Consumer,United Kingdom,Birmingham,Europe,Delivered,3,3,Books|Home & Kitchen,71.78,14.22,6.71,11.51,75.78,11.72,Standard,On Time,Credit Card,Paid,Mobile App,Direct,
ORD1000123,CUST126288,2024-11-30,2024-12-02,2024-12-07,Sarah Chandler,Corporate,United States,New York,North America,Delivered,5,2,Grocery|Toys & Games|Home & Kitchen,121.5,0.0,6.39,8.51,136.4,37.83,Standard,On Time,Debit Card,Paid,Website,Paid Ads,BLACKFRIDAY25
ORD1000124,CUST107694,05/16/2024,2024-05-16,2024-05-17,Michael Hansen,Corporate,United States,Houston,North America,Delivered,5,2,Electronics|Grocery,147.25,37.81,13.22,7.66,130.32,26.12,Express,On Time,Credit Card,Paid,Mobile App,Referral,
ORD1000125,CUST111308,2024-06-24,2024-06-24,2024-06-26,Michelle Newman,Consumer,United States,Houston,North America,Returned,6,6,Sports & Outdoors|Grocery,292.62,0.0,5.82,20.48,318.92,102.77,Standard,Returned,Gift Card,Refunded,Mobile App,Organic Search,
ORD1000126,CUST107363,2025-11-06,2025-11-07,2025-11-12,Brenda Rodriguez,Consumer,United States,Los Angeles,North America,Delivered,3,3,Sports & Outdoors,69.38,0.0,6.08,4.86,80.32,22.86,Standard,On Time,Credit Card,Paid,Website,Referral,
ORD1000127,CUST106568,2025-06-25,2025-06-25,2025-06-29,Jennifer Lee,Corporate,United Kingdom,Birmingham,Europe,Delivered,3,2,Home & Kitchen,142.66,0.0,,28.53,177.15,68.4,Standard,On Time,Credit Card,Paid,Website,Social Media,
ORD1000128,CUST110123,2025-01-24,2025-01-25,2025-02-01,Katie Lewis,Corporate,United States,Los Angeles,North America,Delivered,4,4,Beauty & Personal Care|Home & Kitchen|Sports & Outdoors,77.73,0.0,3.43,5.44,86.6,25.31,Economy,On Time,Credit Card,Paid,Mobile App,Direct,
ORD1000129,CUST124322,2025-08-18,2025-08-19,2025-08-21,Amy Kelly,Corporate,United Kingdom,London,Europe,Delivered,4,3,Toys & Games|Grocery,114.56,29.04,0.0,17.1,102.62,3.3,Express,On Time,Credit Card,Paid,Website,Social Media,
ORD1000130,CUST125779,2024-06-26,2024-06-28,2024-07-01,David Bruce,Corporate,United States,Los Angeles,North America,Delivered,3,3,Sports & Outdoors|Grocery|Home & Kitchen,53.68,8.75,7.79,3.15,55.87,7.9,Standard,On Time,PayPal,Paid,Website,Referral,
ORD1000131,CUST124054,2025-09-19,2025-09-19,2025-09-19,James Baldwin,Consumer,Canada,Toronto,North America,Delivered,2,2,Books|Grocery|Beauty & Personal Care,37.63,0.0,26.38,4.89,68.9,12.63,Same-Day,Delayed,credit card,Paid,Website,Organic Search,
ORD1000132,CUST106261,2025-07-15,2025-07-15,2025-07-17,Stephen Watkins,Consumer,United Kingdom,London,Europe,Delivered,2,2,Home & Kitchen|Sports & Outdoors|Toys & Games,47.22,0.0,13.53,9.44,70.19,22.51,Express,On Time,Credit Card,Paid,Marketplace,Organic Search,
ORD1000133,CUST120452,2026-03-03,2026-03-03,,Mallory Wilkins,Consumer,Germany,Hamburg,Europe,Shipped,2,2,Electronics,24.1,0.0,7.04,4.58,35.72,7.78,Standard,In Transit,PayPal,Paid,Mobile App,Organic Search,
ORD1000134,CUST102429,2026-07-10,,,Jennifer Robbins,Small Business,United States,Houston,North America,Cancelled,5,4,Grocery,218.35,0.0,13.73,15.28,247.36,108.92,Express,,Credit Card,Refunded,Website,Social Media,
ORD1000135,CUST113972,2024-04-08,2024-04-08,2024-04-10,James Torres,Consumer,United States,,North America,Delivered,6,6,Beauty & Personal Care|Electronics,589.74,37.01,17.54,38.69,608.96,165.51,Express,On Time,Debit Card,Paid,Website,Organic Search,
ORD1000136,CUST113503,2025-02-14,2025-02-15,2025-02-17,Keith Mata,Consumer,United Kingdom,Manchester,Europe,Delivered,1,1,Books,35.89,0.0,-14.97,7.18,58.04,13.98,Express,On Time,Bank Transfer,Paid,Marketplace,Email Marketing,BLACKFRIDAY24
ORD1000137,CUST102236,2025-12-18,2025-12-19,2025-12-21,Annette Pineda,Corporate,United Kingdom,Manchester,Europe,Delivered,2,2,Beauty & Personal Care,62.99,6.47,6.55,11.3,74.37,22.17,Standard,On Time,PayPal,Paid,Website,Social Media,
ORD1000138,CUST128001,2024-05-21,2024-05-22,2024-05-28,Rachel Kaufman,Corporate,United States,Houston,,Delivered,1,1,Books|Grocery|Home & Kitchen,16.98,0.0,3.89,1.19,22.06,7.02,Economy,On Time,PayPal,Paid,Mobile App,Organic Search,
ORD1000139,CUST131115,2026-01-25,2026-01-27,2026-01-29,  Bryce Daniels  ,Consumer,United States,New York,North America,Delivered,2,2,Apparel,171.56,0.0,0.0,12.01,183.57,52.4,Standard,On Time,Bank Transfer,Paid,Website,Direct,
ORD1000140,CUST111008,2024-07-26,2024-07-28,2024-07-31,Michael Peterson,Consumer,Germany,Berlin,Europe,Delivered,2,2,Books|Electronics,30.08,6.23,6.79,4.53,35.17,6.16,Standard,On Time,Credit Card,Paid,Website,Email Marketing,
ORD1000141,CUST127513,2026-08-24,2026-08-26,2026-08-31,Shawn Hernandez,Consumer,United States,,North America,Delivered,6,5,Sports & Outdoors|Apparel,99.6,0.0,5.03,6.97,111.6,33.09,Standard,On Time,Credit Card,Paid,Website,Paid Ads,
ORD1000142,CUST122177,2024-06-04,2024-06-04,2024-06-09,Carolyn Fields,Consumer,United States,Houston,North America,Delivered,3,3,Home & Kitchen|Toys & Games|Grocery,44.44,7.87,6.32,2.56,45.45,5.42,Standard,On Time,Gift Card,Paid,Website,Social Media,
ORD1000143,CUST111463,2024-09-19,2024-09-20,2024-09-25,Renee Martinez,Small Business,Germany,Munich,Europe,Delivered,3,3,Apparel,76.11,16.51,7.57,11.32,78.49,20.69,Standard,On Time,,Paid,Website,Paid Ads,LOYALTY_REWARDS
ORD1000144,CUST125835,2024-03-02,2024-03-02,2024-03-04,Jose Mcmahon,Consumer,United States,Chicago,North America,Delivered,3,3,Toys & Games|Books,277.97,0.0,5.29,19.46,302.72,91.52,Standard,On Time,Credit Card,Paid,Mobile App,Email Marketing,
ORD1000145,CUST106973,2026-01-23,2026-01-23,2026-01-25,Joseph Dean,Small Business,United States,Houston,North America,Delivered,3,1,Toys & Games|Beauty & Personal Care|Sports & Outdoors,97.07,23.32,6.3,5.16,85.21,3.91,Standard,On Time,Credit Card,Paid,Marketplace,Email Marketing,
ORD1000146,CUST110489,2024-05-28,2024-05-30,2024-06-01,Thomas Hodges,Consumer,United States,New York,North America,Delivered,4,2,Home & Kitchen|Sports & Outdoors,120.84,0.0,7.1,8.46,136.4,40.54,Standard,On Time,Credit Card,Paid,Website,Paid Ads,BLACKFRIDAY24
ORD1000147,CUST106421,2026-04-15,,,Pamela Velez,Consumer,Germany,Berlin,Europe,Processing,4,4,Books|Grocery,102.63,0.0,5.8,19.5,127.93,32.88,Standard,Not Shipped,Credit Card,Paid,Marketplace,Referral,
ORD1000148,CUST112887,2024-03-27,2024-03-28,2024-04-02,Gregory Carney,Small Business,United States,Houston,North America,Delivered,4,4,Beauty & Personal Care,27.34,7.54,6.02,1.39,27.21,2.73,Standard,On Time,Credit Card,Paid,Mobile App,Social Media,
ORD1000149,CUST100185,2025-09-15,2025-09-17,,Jordan Garner,Small Business,United States,Chicago,North America,Shipped,2,2,Sports & Outdoors,83.93,10.84,5.47,5.12,83.68,23.83,Standard,In Transit,Debit Card,Pending,Marketplace,Paid Ads,
ORD1000150,CUST107000,2025-09-08,,,Brian Swanson,Small Business,United States,Los Angeles,North America,Cancelled,2,2,Books|Grocery,81.51,0.0,6.09,5.71,93.31,35.5,Standard,Not Shipped,PayPal,Refunded,Mobile App,Referral,
ORD1000151,CUST112654,2026-04-30,2026-04-30,2026-05-04,Linda Keller,Corporate,United States,Houston,North America,Delivered,8,7,Apparel|Home & Kitchen|Beauty & Personal Care,418.4,30.18,6.31,27.18,421.71,166.35,Standard,On Time,PayPal,Paid,Website,Organic Search,
ORD1000152,CUST129239,2025-03-30,2025-04-01,2025-04-06,Anthony Morse,Small Business,United Kingdom,Manchester,Europe,Delivered,3,2,Books,44.46,8.14,6.66,7.26,50.24,6.39,Standard,On Time,Credit Card,Paid,Social Media,Referral,
ORD1000153,CUST115469,2025-05-19,2025-05-21,2025-05-26,  Samuel Oconnor  ,Consumer,United States,Los Angeles,North America,Delivered,3,3,Apparel|Beauty & Personal Care|Books,132.12,0.0,6.2,9.25,147.57,37.01,Standard,On Time,PayPal,Pending,Website,Direct,
ORD1000154,CUST100806,2024-09-25,2024-09-26,2024-09-29,Hannah Williams,Consumer,Germany,Hamburg,Europe,Delivered,4,4,Home & Kitchen|Beauty & Personal Care,577.38,0.0,5.96,109.7,693.04,262.31,Standard,On Time,Debit Card,Paid,Mobile App,Paid Ads,
ORD1000155,CUST111494,2026-01-26,,,Susan Riddle,Small Business,United States,New York,North America,Cancelled,3,3,Sports & Outdoors|Beauty & Personal Care,79.93,0.0,5.81,5.6,91.34,25.36,Standard,Not Shipped,Credit Card,Refunded,Marketplace,Paid Ads,
ORD1000156,CUST125138,2026-02-11,2026-02-12,2026-02-14,Robert Patrick,Consumer,Germany,Hamburg,Europe,Delivered,3,3,Toys & Games|Grocery|Beauty & Personal Care,56.09,0.0,16.99,10.66,83.74,16.14,Express,On Time,Credit Card,Paid,Website,Direct,
ORD1000157,CUST109953,2024-04-11,2024-04-11,2024-04-14,Courtney Cunningham,Consumer,Canada,Montreal,North America,Delivered,4,3,Toys & Games|Electronics,134.79,0.0,0.0,17.52,152.31,60.84,Standard,On Time,Gift Card,Paid,Website,Email Marketing,
ORD1000158,CUST106330,2024-03-03,,,David Higgins,Corporate,Canada,Toronto,North America,Cancelled,4,4,Sports & Outdoors|Books|Grocery,40.34,8.78,5.39,4.1,41.05,3.9,Standard,Not Shipped,Credit Card,Failed,Website,Direct,
ORD1000159,CUST124765,2025-03-03,2025-03-05,2025-03-07,Jorge Baker,Consumer,Germany,Hamburg,Europe,Delivered,5,4,Home & Kitchen,66.83,15.31,5.07,9.79,66.38,15.46,Standard,On Time,Credit Card,Paid,Marketplace,Organic Search,
ORD1000160,CUST121069,2024-02-21,2024-02-21,2024-02-25,Cynthia Webster,Consumer,United States,Chicago,North America,Delivered,6,5,Beauty & Personal Care,179.55,0.0,0.0,12.57,192.12,61.8,Standard,Delayed,PayPal,Paid,Marketplace,Direct,
ORD1000161,CUST120876,2025-03-19,2025-03-21,2025-03-24,Mr. Jeffrey Moreno DVM,Consumer,United States,Houston,North America,Delivered,5,4,Home & Kitchen|Grocery,200.29,36.59,7.15,11.46,182.31,48.36,Standard,Delayed,Gift Card,Paid,Marketplace,Paid Ads,
ORD1000162,CUST101051,2025-05-27,,,Jason Moore,Consumer,Australia,Melbourne,Oceania,Cancelled,7,6,Books,226.11,46.82,7.86,17.93,205.08,46.68,Standard,Not Shipped,PayPal,Refunded,Website,Referral,
ORD1000163,CUST128533,2025-11-30,2025-12-02,2025-12-07,Michael Cortez,Consumer,United States,New York,North America,Delivered,2,2,Grocery,63.18,0.0,5.52,4.42,73.12,20.44,Standard,On Time,Debit Card,Paid,Website,Paid Ads,SUMMER_SALE24
ORD1000164,CUST110441,2025-11-07,,,Dr. Samantha Cummings,Consumer,Canada,Toronto,North America,Processing,2,2,Beauty & Personal Care|Toys & Games|Grocery,103.51,17.97,5.51,11.12,102.17,33.57,Standard,Not Shipped,PayPal,Pending,Website,Paid Ads,
ORD1000165,CUST131004,2025-02-16,2025-02-17,2025-02-21,Emily Salinas,Consumer,United Kingdom,London,Europe,Delivered,2,2,Toys & Games,50.08,2.96,3.17,9.42,59.71,11.99,Economy,On Time,Credit Card,Paid,Marketplace,Organic Search,
ORD1000166,CUST107533,2024-09-14,2024-09-14,2024-09-15,Gloria Willis,Corporate,United Kingdom,Manchester,Europe,Delivered,5,5,Toys & Games|Electronics,271.32,0.0,14.68,54.26,340.26,121.41,Express,On Time,Credit Card,Paid,Social Media,Referral,
ORD1000167,CUST126930,2026-05-23,2026-05-23,2026-05-23,James Palmer,Consumer,United States,Houston,North America,Delivered,3,2,Books|Apparel,56.31,6.32,,3.5,79.26,13.16,Same-Day,On Time,PayPal,Paid,Mobile App,Social Media,
ORD1000168,CUST124995,2026-02-01,2026-02-02,2026-02-03,Joseph Pacheco,Consumer,Germany,Berlin,Europe,Delivered,2,2,Home & Kitchen|Toys & Games|Grocery,49.51,0.0,17.57,9.41,76.49,20.57,Express,On Time,Credit Card,Paid,Website,Email Marketing,
ORD1000169,CUST120262,2024-01-30,2024-01-31,2024-02-02,Brett Andrews,Consumer,United Kingdom,Manchester,Europe,Delivered,3,3,Home & Kitchen,84.55,19.72,17.87,12.97,95.67,7.1,Express,On Time,Gift Card,Paid,Website,Referral,
ORD1000170,CUST128992,2024-08-16,2024-08-17,2024-08-24,Stacy Smith,Consumer,United Kingdom,London,Europe,Delivered,1,1,Beauty & Personal Care|Sports & Outdoors|Apparel,22.96,0.0,3.79,4.59,31.34,9.56,Economy,On Time,Debit Card,Paid,Mobile App,Social Media,
ORD1000171,CUST107370,2025-01-16,2025-01-17,2025-01-25,John Cherry,Consumer,United States,Houston,North America,Delivered,3,3,Electronics|Grocery|Sports & Outdoors,49.81,5.21,3.73,3.12,51.45,18.49,Economy,On Time,Debit Card,Paid,Website,Organic Search,
ORD1000172,CUST118069,2024-08-04,2024-08-05,2024-08-07,Jenna Dunn,Corporate,United States,Chicago,North America,Delivered,3,3,Electronics|Home & Kitchen|Grocery,93.81,0.0,13.13,6.57,113.51,37.58,Express,On Time,Bank Transfer,Pending,Website,Social Media,BLACKFRIDAY24
ORD1000173,CUST103086,2024-07-23,2024-07-24,2024-07-30,Barbara Benitez,Consumer,United States,Houston,North America,Delivered,5,3,Toys & Games,115.62,0.0,4.48,8.09,128.19,42.06,Economy,On Time,Credit Card,Paid,Mobile App,Social Media,
ORD1000174,CUST101754,2025-05-01,,,Reginald Jensen,Consumer,United States,New York,North America,Cancelled,5,4,Electronics|Apparel|Home & Kitchen,207.09,0.0,0.0,14.5,221.59,80.34,Standard,Not Shipped,credit card,Failed,Website,Organic Search,
ORD1000175,CUST116667,2025-03-20,,,Jessica Sanchez,Consumer,United States,Houston,North America,Cancelled,5,4,Toys & Games|Electronics|Apparel,126.88,35.44,0.0,6.4,97.84,15.88,Standard,Not Shipped,PayPal,Refunded,Website,Social Media,
ORD1000176,CUST105432,2025-11-18,2025-11-18,2025-11-20,Christopher King,Consumer,Canada,Vancouver,North America,Delivered,4,3,Electronics,196.45,0.0,0.0,25.54,221.99,83.74,Standard,Delayed,PAYPAL,Paid,Website,Social Media,LOYALTY_REWARDS
ORD1000177,CUST116172,2024-11-08,2024-11-09,2024-11-17,Stephanie Wood,Consumer,United States,Chicago,North America,Delivered,7,4,Toys & Games|Apparel,300.21,63.5,0.0,16.57,253.28,53.51,Economy,On Time,PayPal,Paid,Website,Direct,
ORD1000178,CUST130826,2026-06-15,2026-06-17,2026-06-21,Walter Davidson,Consumer,United States,Los Angeles,North America,Delivered,2,2,Home & Kitchen|Toys & Games,43.33,0.0,6.57,3.03,52.93,21.03,Standard,On Time,Credit Card,Paid,Website,Paid Ads,BLACKFRIDAY25
ORD1000179,CUST122607,2024-01-22,2024-01-23,2024-01-28,Ashley George,Consumer,United States,Houston,,Delivered,2,2,Toys & Games,104.89,5.35,0.0,6.97,106.51,37.08,Standard,On Time,Credit Card,Pending,Website,Email Marketing,LOYALTY_REWARDS
ORD1000180,CUST123379,2025-10-11,2025-10-12,,Donna West,Corporate,Germany,Berlin,Europe,Shipped,7,7,Apparel|Home & Kitchen|Beauty & Personal Care,38.72,2.78,7.45,6.83,50.22,14.25,Standard,In Transit,Debit Card,Paid,Website,Organic Search,
ORD1000181,CUST102347,2024-01-16,2024-01-16,2024-01-21,Anthony Cook,Consumer,United Kingdom,Birmingham,Europe,Delivered,2,2,Books|Home & Kitchen,98.49,25.12,7.97,14.67,96.01,17.01,Standard,On Time,Debit Card,Paid,Website,Email Marketing,
ORD1000182,CUST103785,2025-07-09,,,Angela Foster,Consumer,United States,Los Angeles,North America,Processing,2,2,Electronics|Apparel,49.32,0.0,24.8,3.45,77.57,17.29,Same-Day,Not Shipped,PayPal,Paid,Mobile App,Paid Ads,LOYALTY_REWARDS
ORD1000183,CUST121246,2024-04-12,2024-04-13,2024-04-17,Dana Turner,Consumer,United States,Houston,North America,Delivered,2,2,Toys & Games|Beauty & Personal Care|Electronics,187.44,0.0,0.0,13.12,200.56,54.03,Standard,On Time,Credit Card,Paid,Marketplace,Email Marketing,
ORD1000184,CUST110211,2024-01-23,2024-01-23,,Sheena Brown,Corporate,USA,Houston,North America,Shipped,4,3,Sports & Outdoors,147.02,0.0,0.0,10.29,157.31,63.64,Standard,In Transit,PayPal,Paid,Mobile App,Paid Ads,SUMMER_SALE24
ORD1000185,CUST124125,2025-05-11,,,Daniel Oconnor,Consumer,Canada,Montreal,North America,Processing,4,4,Beauty & Personal Care|Sports & Outdoors,86.29,21.41,17.94,8.43,91.25,4.46,Express,Not Shipped,Credit Card,Pending,Website,Direct,
ORD1000186,CUST126461,2026-05-26,2026-05-28,2026-06-01,Jacob Garcia,Consumer,United Kingdom,Manchester,Europe,Delivered,1,1,Electronics|Sports & Outdoors,17.04,0.0,7.32,3.41,27.77,5.39,Standard,On Time,PayPal,Paid,Mobile App,Paid Ads,BLACKFRIDAY25
